"directors","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","writers","primaryName","birthYear","deathYear","primaryProfession","knownForTitles","director_writer_pair"
"nm0635620","tt10708868","tvEpisode","Live Results 1","Live Results 1","0","2019",NA,NA,"Family,Game-Show,Music",6.4,50,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt9162816","tvEpisode","The Obliged","The Obliged","0","2018",NA,"41","Talk-Show",8.3,51,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt9129142","tvEpisode","The Champions Results Finale","The Champions Results Finale","0","2019",NA,NA,"Game-Show",6.9,39,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt7527878","tvEpisode","Third Time's a Charm","Third Time's a Charm","0","2018",NA,NA,"Family,Reality-TV",8.2,13,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt6963316","tvEpisode","Episode #1.3","Episode #1.3","0","2017",NA,NA,"Game-Show,Music",6.4,14,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt7083632","tvEpisode","Judge Cuts 1","Judge Cuts 1","0","2017",NA,NA,"Family,Game-Show,Music",7.4,43,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt10121806","tvEpisode","211 (All-Star Duets)","211 (All-Star Duets)","0","2019",NA,"85","Game-Show,Music,Reality-TV",7.5,30,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt4317728","tvEpisode","Episode #14.9","Episode #14.9","0","2015",NA,NA,"Game-Show,Music,Reality-TV",5.1,26,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt0355711","tvMovie","The Luvvies","The Luvvies","0","2003",NA,"90","Documentary",3.6,12,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt1986256","tvEpisode","Semifinals, Round 1","Semifinals, Round 1","0","2011",NA,NA,"Family,Game-Show,Music",6.5,24,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt5790478","tvEpisode","Audition 4","Audition 4","0","2016",NA,NA,"Family,Game-Show,Music",7.2,38,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt15209956","tvEpisode","Quarterfinals Results 1","Quarterfinals Results 1","0","2021",NA,NA,"Family,Game-Show,Music",6.6,24,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt3694838","tvEpisode","Premiere","Premiere","0","2014",NA,NA,"Family,Game-Show,Music",7.9,64,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt5201018","tvEpisode","Always Accountable","Always Accountable","0","2015",NA,"42","Talk-Show",8.2,62,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt2401245","tvEpisode","Los Angeles Auditions","Los Angeles Auditions","0","2012",NA,NA,"Family,Game-Show,Music",6.9,45,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt6044338","tvEpisode","Grand Finale","Grand Finale","0","2016",NA,NA,"Family,Game-Show,Music",7.5,33,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt10570758","tvEpisode","Judge Cuts 1","Judge Cuts 1","0","2019",NA,NA,"Family,Game-Show,Music",6.7,52,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt1959716","tvEpisode","New York Auditions","New York Auditions","0","2011",NA,NA,"Family,Game-Show,Music",6.6,26,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt10628226","tvEpisode","Judge Cuts 3","Judge Cuts 3","0","2019",NA,NA,"Family,Game-Show,Music",6.3,51,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt12826776","tvEpisode","Results Show 2","Results Show 2","0","2020",NA,NA,"Family,Game-Show,Music",5.9,34,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt12530344","tvEpisode","Auditions 6","Auditions 6","0","2020",NA,NA,"Family,Game-Show,Music",6.3,44,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt5790480","tvEpisode","Audition 5","Audition 5","0","2016",NA,NA,"Family,Game-Show,Music",7.1,31,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt9162820","tvEpisode","Evolution","Evolution","0","2018",NA,"40","Talk-Show",8.4,51,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt6841820","tvEpisode","Bend It Like Bella","Bend It Like Bella","0","2017",NA,NA,"Family,Reality-TV",8.8,6,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt1669291","tvEpisode","Orlando Auditions","Orlando Auditions","0","2010",NA,NA,"Family,Game-Show,Music",4.3,23,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt15209958","tvEpisode","Quarterfinals 2","Quarterfinals 2","0","2021",NA,NA,"Family,Game-Show,Music",6.5,25,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt6611458","tvEpisode","Little Barber Shop","Little Barber Shop","0","2017",NA,NA,"Family,Reality-TV",9.2,6,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt6044336","tvEpisode","The Finals","The Finals","0","2016",NA,NA,"Family,Game-Show,Music",8,30,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt3147150","tvEpisode","Semifinals Week 1, Results","Semifinals Week 1, Results","0","2013",NA,NA,"Family,Game-Show,Music",7.1,38,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt4848688","tvEpisode","Audition 4","Audition 4","0","2015",NA,NA,"Family,Game-Show,Music",5.1,24,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt12992750","tvEpisode","Semi-Finals 2","Semi-Finals 2","0","2020",NA,NA,"Family,Game-Show,Music",5.7,30,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt2611462","tvEpisode","Houston Auditions","Houston Auditions","0","2011",NA,NA,"Family,Game-Show,Music",6.2,16,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt4726340","tvEpisode","Episode #10.2","Episode #10.2","0","2015",NA,NA,"Family,Game-Show,Music",6.9,32,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt5471596","tvEpisode","The Next World","The Next World","0","2016",NA,"42","Talk-Show",8.2,55,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt3969848","tvEpisode","Quarterfinals Week 4 Results","Quarterfinals Week 4 Results","0","2014",NA,NA,"Family,Game-Show,Music",7.8,42,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt7229404","tvEpisode","Live Results 3","Live Results 3","0","2017",NA,NA,"Family,Game-Show,Music",6.5,34,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt1669295","tvEpisode","Open Auditions - Night 9","Open Auditions - Night 9","0","2010",NA,NA,"Family,Game-Show,Music",5.3,23,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt5560956","tvEpisode","Little Boy Blue","Little Boy Blue","0","2016",NA,NA,"Family,Reality-TV",7.7,26,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt8107146","tvEpisode","Auditions 3","Auditions 3","0","2018",NA,NA,"Game-Show,Music,Reality-TV",6.6,29,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt2221144","tvEpisode","Quarter Finals 1","Quarter Finals 1","0","2012",NA,NA,"Family,Game-Show,Music",6.7,35,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt2246277","tvEpisode","18 Miles Out","18 Miles Out","0","2012",NA,NA,"Talk-Show",8.3,61,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt2096210","tvEpisode","Save the Last One","Save the Last One","0","2011",NA,NA,"Talk-Show",7.8,62,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt10800938","tvEpisode","Quarter Finals 3","Quarter Finals 3","0","2019",NA,NA,"Family,Game-Show,Music",6.6,47,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt6044326","tvEpisode","Semifinals 1","Semifinals 1","0","2016",NA,NA,"Family,Game-Show,Music",6.4,20,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt8507546","tvEpisode","Episode #2.2","Episode #2.2","0","2018",NA,NA,"Game-Show,Music",5.8,6,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt1986248","tvEpisode","Quarterfinals, Week 3","Quarterfinals, Week 3","0","2011",NA,NA,"Family,Game-Show,Music",6.4,24,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt1687289","tvEpisode","YouTube Results","YouTube Results","0","2010",NA,NA,"Family,Game-Show,Music",6,23,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt5765942","tvEpisode","Audition 2","Audition 2","0","2016",NA,NA,"Family,Game-Show,Music",7.4,42,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt7083634","tvEpisode","Judge Cuts 2","Judge Cuts 2","0","2017",NA,NA,"Family,Game-Show,Music",6.8,46,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt15209950","tvEpisode","Quarterfinals 1","Quarterfinals 1","0","2021",NA,NA,"Family,Game-Show,Music",6.7,26,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt6054364","tvEpisode","The Day Will Come When You Won't Be","The Day Will Come When You Won't Be","0","2016",NA,"63","Talk-Show",8.8,94,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt9162822","tvEpisode","Stradivarius","Stradivarius","0","2018",NA,"41","Talk-Show",8.6,50,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt10864012","tvEpisode","Semifinals 2","Semifinals 2","0","2019",NA,NA,"Family,Game-Show,Music",6.5,47,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt1951472","tvEpisode","Seattle Auditions 2","Seattle Auditions 2","0","2011",NA,NA,"Family,Game-Show,Music",6,27,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt1946577","tvEpisode","Minneapolis Auditions","Minneapolis Auditions","0","2011",NA,NA,"Family,Game-Show,Music",6.5,28,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt8948204","tvEpisode","Live Semifinals 1","Live Semifinals 1","0","2018",NA,NA,"Family,Game-Show,Music",6.9,34,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt4971232","tvEpisode","Semifinals: Week 1","Semifinals: Week 1","0","2015",NA,NA,"Family,Game-Show,Music",6.9,27,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt4971240","tvEpisode","Semifinals: Week 2","Semifinals: Week 2","0","2015",NA,NA,"Family,Game-Show,Music",6.9,26,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt7229398","tvEpisode","Live Show 3","Live Show 3","0","2017",NA,NA,"Family,Game-Show,Music",7,33,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt4971224","tvEpisode","Quarterfinals: Week 3","Quarterfinals: Week 3","0","2015",NA,NA,"Family,Game-Show,Music",6.9,24,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt1967734","tvEpisode","Episode #6.10","Episode #6.10","0","2011",NA,NA,"Family,Game-Show,Music",6.8,24,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt5490580","tvEpisode","Knots Untie","Knots Untie","0","2016",NA,"42","Talk-Show",8.1,58,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt3079434","tvEpisode","Live from Radio City, Night 1","Live from Radio City, Night 1","0","2013",NA,NA,"Family,Game-Show,Music",7.5,43,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt9162824","tvEpisode","Who Are You Now","Who Are You Now","0","2018",NA,"41","Talk-Show",8.2,49,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt3147152","tvEpisode","Semifinals Week 2, Results","Semifinals Week 2, Results","0","2013",NA,NA,"Family,Game-Show,Music",7.5,46,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt10488824","tvEpisode","Auditions 4","Auditions 4","0","2019",NA,NA,"Family,Game-Show,Music",6.6,60,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt12992896","tvEpisode","Results Show 6","Results Show 6","0","2020",NA,NA,"Family,Game-Show,Music",5.6,29,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt6545776","tvEpisode","Auditions Week 4","Auditions Week 4","0","2017",NA,NA,"Family,Game-Show,Music",7.3,47,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt4971208","tvEpisode","Quarterfinals: Week 1","Quarterfinals: Week 1","0","2015",NA,NA,"Family,Game-Show,Music",7.2,24,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt7229384","tvEpisode","Live Results 1","Live Results 1","0","2017",NA,NA,"Family,Game-Show,Music",6,37,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt6044332","tvEpisode","Semifinals 2","Semifinals 2","0","2016",NA,NA,"Family,Game-Show,Music",6.9,22,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt3676990","tvEpisode","Episode #7.30","Episode #7.30","0","2014",NA,NA,"Family,Game-Show,Music",6.1,18,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt14265498","tvEpisode","Auditions 3","Auditions 3","0","2021",NA,NA,"Family,Game-Show,Music",7,39,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt9129130","tvEpisode","The Champions Four","The Champions Four","0","2019",NA,NA,"Game-Show",7.3,42,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt4971248","tvEpisode","The Finals: Part 1","The Finals: Part 1","0","2015",NA,NA,"Family,Game-Show,Music",6.5,29,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt5477362","tvEpisode","Switch","Switch","0","2016",NA,"42","Talk-Show",7.5,24,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt2246279","tvEpisode","Triggerfinger","Triggerfinger","0","2012",NA,NA,"Talk-Show",8.2,67,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt4971246","tvEpisode","Semifinals: Week 2 Results","Semifinals: Week 2 Results","0","2015",NA,NA,"Family,Game-Show,Music",6.4,26,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt2206526","tvEpisode","Vegas Week: The Standbys","Vegas Week: The Standbys","0","2012",NA,NA,"Family,Game-Show,Music",6.7,31,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt8412182","tvEpisode","The Wrong Side of Where You Are Now","The Wrong Side of Where You Are Now","0","2018",NA,"42","Talk-Show",8.4,36,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt4848690","tvEpisode","Audition 5","Audition 5","0","2015",NA,NA,"Family,Game-Show,Music",5.5,22,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
"nm0635620","tt1951473","tvEpisode","Atlanta Auditions 2","Atlanta Auditions 2","0","2011",NA,NA,"Family,Game-Show,Music",6.6,27,NA,"Russell Norman",NA,NA,"director,miscellaneous,producer","tt8746434,tt7369770,tt0759364,tt7619858","nm0635620 - NA"
