"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","directors","writers","director_writer_pair"
"tt10294754","tvEpisode","Bucky O'Hare Part 2","Bucky O'Hare Part 2","0","2019",NA,"15","Comedy,Talk-Show",7.4,10,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt10298704","tvEpisode","2019 Teachers Tournament Quarterfinal Game 1","2019 Teachers Tournament Quarterfinal Game 1","0","2019",NA,NA,"Game-Show",6.9,8,"nm1227859","nm0341311","nm1227859 - nm0341311"
"tt10300158","tvEpisode","2019 Teachers Tournament Quarterfinal Game 2","2019 Teachers Tournament Quarterfinal Game 2","0","2019",NA,NA,"Game-Show",7,8,"nm1227859","nm0341311","nm1227859 - nm0341311"
"tt10300160","tvEpisode","2019 Teachers Tournament Quarterfinal Game 3","2019 Teachers Tournament Quarterfinal Game 3","0","2019",NA,NA,"Game-Show",7.2,7,"nm1227859","nm0341311","nm1227859 - nm0341311"
"tt10301162","tvEpisode","Pokemon Detective Pikachu","Pokemon Detective Pikachu","0","2019",NA,NA,"Comedy,Talk-Show",7.3,20,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt1030165","tvEpisode","A Small Client: Part 1","A Small Client: Part 1","0","2004",NA,NA,"Animation,Comedy,Crime",6.8,32,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030166","tvEpisode","A Small Client: Part 2","A Small Client: Part 2","0","2004",NA,NA,"Animation,Comedy,Crime",6.9,33,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030167","tvEpisode","Alike Princesses: Part 2","Alike Princesses: Part 2","0","2003",NA,NA,"Animation,Comedy,Crime",7.8,36,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030169","tvEpisode","Fishing Tournament Tragedy: Part 1","Fishing Tournament Tragedy: Part 1","0","2004",NA,NA,"Animation,Comedy,Crime",6.3,28,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030170","tvEpisode","Fishing Tournament Tragedy: Part 2","Fishing Tournament Tragedy: Part 2","0","2004",NA,NA,"Animation,Comedy,Crime",6.3,29,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030171","tvEpisode","Find the Buttocks' Mark! Part 1","Find the Buttocks' Mark! Part 1","0","2004",NA,NA,"Animation,Comedy,Crime",7.1,33,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030172","tvEpisode","Find the Buttocks' Mark! Part 2","Find the Buttocks' Mark! Part 2","0","2004",NA,NA,"Animation,Comedy,Crime",7.1,34,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030173","tvEpisode","Four Porsches: Part 1","Four Porsches: Part 1","0","2003",NA,NA,"Animation,Comedy,Crime",7.2,41,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030174","tvEpisode","Four Porsches: Part 2","Four Porsches: Part 2","0","2003",NA,NA,"Animation,Comedy,Crime",7.4,42,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030175","tvEpisode","Friendship Torn Apart: Part 1","Friendship Torn Apart: Part 1","0","2003",NA,NA,"Animation,Comedy,Crime",7.4,36,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt1030176","tvEpisode","Friendship Torn Apart: Part 2","Friendship Torn Apart: Part 2","0","2003",NA,NA,"Animation,Comedy,Crime",7.5,36,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt1030177","tvEpisode","Hattori Heiji's Desperate Situation! Part 1","Hattori Heiji's Desperate Situation! Part 1","0","2003",NA,NA,"Animation,Comedy,Crime",7.3,38,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt1030178","tvEpisode","Hattori Heiji's Desperate Situation! Part 2","Hattori Heiji's Desperate Situation! Part 2","0","2003",NA,NA,"Animation,Comedy,Crime",7.5,38,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt1030179","tvEpisode","Head-to-Head Match with the Black Organization: A Dual Mystery on a Full Moon Night","Head-to-Head Match with the Black Organization: A Dual Mystery on a Full Moon Night","0","2004",NA,"150","Animation,Comedy,Crime",9.5,159,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030180","tvEpisode","Hidden Bathroom Secret: Part 1","Hidden Bathroom Secret: Part 1","0","2003",NA,NA,"Animation,Comedy,Crime",7.1,41,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030181","tvEpisode","Hidden Bathroom Secret: Part 2","Hidden Bathroom Secret: Part 2","0","2003",NA,NA,"Animation,Comedy,Crime",7.4,42,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030182","tvEpisode","Hidden Circumstances of the Falling Incident","Hidden Circumstances of the Falling Incident","0","2003",NA,NA,"Animation,Comedy,Crime",6.1,33,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030183","tvEpisode","Love, a Ghost and a Wordly Inheritance: Part 1","Love, a Ghost and a Wordly Inheritance: Part 1","0","2004",NA,NA,"Animation,Comedy,Crime",6.8,29,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030184","tvEpisode","Love, a Ghost and a Wordly Inheritance: Part 2","Love, a Ghost and a Wordly Inheritance: Part 2","0","2004",NA,NA,"Animation,Comedy,Crime",6.8,28,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030186","tvEpisode","Mystery of the Birthday Wine","Mystery of the Birthday Wine","0","2003",NA,NA,"Animation,Comedy,Crime",6.5,35,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt1030187","tvEpisode","Red Horse Inside the Flame: Incident Chapter Part 1","Red Horse Inside the Flame: Incident Chapter Part 1","0","2003",NA,NA,"Animation,Comedy,Crime",7.9,38,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt1030188","tvEpisode","Big Adventure in the Eccentric Mansion, Part 2: Scheming Part","Big Adventure in the Eccentric Mansion, Part 2: Scheming Part","0","2005",NA,NA,"Animation,Comedy,Crime",7.6,32,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030189","tvEpisode","Red Horse Inside the Flame: Investigation Chapter Part 2","Red Horse Inside the Flame: Investigation Chapter Part 2","0","2003",NA,NA,"Animation,Comedy,Crime",7.9,38,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt1030190","tvEpisode","Red Horse Inside the Flame: Solution Chapter Part 3","Red Horse Inside the Flame: Solution Chapter Part 3","0","2003",NA,NA,"Animation,Comedy,Crime",7.9,38,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt1030191","tvEpisode","Secret of the Touto Film Developer Place: Part 1","Secret of the Touto Film Developer Place: Part 1","0","2003",NA,NA,"Animation,Comedy,Crime",7.6,35,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030192","tvEpisode","Secret of the Touto Film Developer Place: Part 2","Secret of the Touto Film Developer Place: Part 2","0","2003",NA,NA,"Animation,Comedy,Crime",7.5,35,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030193","tvEpisode","Suspicious Curry: Part 1","Suspicious Curry: Part 1","0","2003",NA,NA,"Animation,Comedy,Crime",7,35,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt1030194","tvEpisode","Suspicious Curry: Part 2","Suspicious Curry: Part 2","0","2003",NA,NA,"Animation,Comedy,Crime",6.7,39,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt1030195","tvEpisode","Sweetheart Is an Illusion of Spring","Sweetheart Is an Illusion of Spring","0","2004",NA,NA,"Animation,Comedy,Crime",6.4,29,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030196","tvEpisode","The Convenience Store Trap: Part 1","The Convenience Store Trap: Part 1","0","2003",NA,NA,"Animation,Comedy,Crime",7.3,34,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030197","tvEpisode","The Convenience Store Trap: Part 2","The Convenience Store Trap: Part 2","0","2003",NA,NA,"Animation,Comedy,Crime",7.6,40,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030198","tvEpisode","The Forgotten Cell Phone: Part 1","The Forgotten Cell Phone: Part 1","0","2004",NA,NA,"Animation,Comedy,Crime",6.4,31,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030199","tvEpisode","The Forgotten Cell Phone: Part 2","The Forgotten Cell Phone: Part 2","0","2004",NA,NA,"Animation,Comedy,Crime",6.3,31,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1030200","tvEpisode","The Vanished Kidnapper's Getaway Car: Part 1","The Vanished Kidnapper's Getaway Car: Part 1","0","2003",NA,NA,"Animation,Comedy,Crime",6.4,33,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt1030201","tvEpisode","The Vanished Kidnapper's Getaway Car: Part 2","The Vanished Kidnapper's Getaway Car: Part 2","0","2003",NA,NA,"Animation,Comedy,Crime",6.5,34,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt10303382","tvEpisode","Pepsiman (PS1)","Pepsiman (PS1)","0","2019",NA,"23","Comedy,Fantasy,Sci-Fi",8.3,132,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt10305178","tvEpisode","I'm a Bird, I'm a Plane, I'm on The Amazing Race!","I'm a Bird, I'm a Plane, I'm on The Amazing Race!","0","2019",NA,"43","Adventure,Family,Game-Show",7.8,59,"nm0887536","nm1039864,nm0887536","nm0887536 - nm1039864,nm0887536"
"tt10313522","tvEpisode","Who Wants a Rolex?","Who Wants a Rolex?","0","2019",NA,"43","Adventure,Family,Game-Show",7.4,60,"nm0887536","nm1039864,nm0887536","nm0887536 - nm1039864,nm0887536"
"tt1031823","tvEpisode","A Mysterious Spring Beetle","A Mysterious Spring Beetle","0","2004",NA,NA,"Animation,Comedy,Crime",6.4,28,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1031824","tvEpisode","Metropolitan Police Detective Love Story 5: Part 1","Metropolitan Police Detective Love Story 5: Part 1","0","2004",NA,NA,"Animation,Comedy,Crime",7.2,33,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1031825","tvEpisode","Metropolitan Police Detective Love Story 5: Part 2","Metropolitan Police Detective Love Story 5: Part 2","0","2004",NA,NA,"Animation,Comedy,Crime",7.4,33,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1031949","video","North and the Music of the South","North and the Music of the South","0","2006",NA,"9","Documentary,Short",6.5,21,"nm0100522","nm0100522","nm0100522 - nm0100522"
"tt10322210","tvEpisode","2019 Teachers Tournament Quarterfinal Game 5","2019 Teachers Tournament Quarterfinal Game 5","0","2019",NA,NA,"Game-Show",7,6,"nm1227859","nm0341311","nm1227859 - nm0341311"
"tt10323068","tvEpisode","Resident Evil 4: Tales from the Backlog","Resident Evil 4: Tales from the Backlog","0","2019",NA,NA,"Comedy,History",8.4,13,"nm10022395","nm10022395","nm10022395 - nm10022395"
"tt10327660","tvEpisode","Transformers: Devastation","Transformers: Devastation","0","2019",NA,"14","Comedy,Talk-Show",6.5,11,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt10328864","tvEpisode","2019 Teachers Tournament Semifinal Game 1","2019 Teachers Tournament Semifinal Game 1","0","2019",NA,NA,"Game-Show",7,6,"nm1227859","nm0341311","nm1227859 - nm0341311"
"tt10328866","tvEpisode","2019 Teachers Tournament Semifinal Game 2","2019 Teachers Tournament Semifinal Game 2","0","2019",NA,NA,"Game-Show",7.2,7,"nm1227859","nm0341311","nm1227859 - nm0341311"
"tt1033260","tvEpisode","Synchronicity Case: Part 1","Synchronicity Case: Part 1","0","2004",NA,NA,"Animation,Comedy,Crime",6.4,30,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1033261","tvEpisode","Synchronicity Case: Part 2","Synchronicity Case: Part 2","0","2004",NA,NA,"Animation,Comedy,Crime",6.6,29,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1033262","tvEpisode","Teitan High School's Ghost Story: Part 1","Teitan High School's Ghost Story: Part 1","0","2004",NA,NA,"Animation,Comedy,Crime",7,35,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1033263","tvEpisode","Teitan High School's Ghost Story: Part 2","Teitan High School's Ghost Story: Part 2","0","2004",NA,NA,"Animation,Comedy,Crime",7.1,35,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1033264","tvEpisode","The City's Crows","The City's Crows","0","2004",NA,NA,"Animation,Comedy,Crime",6,31,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt10360044","tvEpisode","Console Games on Mobile","Console Games on Mobile","0","2019",NA,NA,"Comedy,History",8.7,16,"nm10022395","nm10022395","nm10022395 - nm10022395"
"tt10363528","tvEpisode","Playing some NES hacks","Playing some NES hacks","0","2019",NA,"21","Comedy,Talk-Show",7.7,11,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt10365816","tvEpisode","Episode #35.181","Episode #35.181","0","2019",NA,NA,"Game-Show",8.6,8,"nm1227859","nm0341311","nm1227859 - nm0341311"
"tt10366040","tvEpisode","Living Fearlessly","Living Fearlessly","0","2019",NA,"43","Adventure,Family,Game-Show",8,58,"nm0887536","nm1039864,nm0887536","nm0887536 - nm1039864,nm0887536"
"tt10366042","tvEpisode","You're the Apple in My Eye","You're the Apple in My Eye","0","2019",NA,"43","Adventure,Family,Game-Show",7.9,62,"nm0887536","nm1039864,nm0887536","nm0887536 - nm1039864,nm0887536"
"tt10366044","tvEpisode","Let's Split!","Let's Split!","0","2019",NA,"43","Adventure,Family,Game-Show",8.2,67,"nm0887536","nm1039864,nm0887536","nm0887536 - nm1039864,nm0887536"
"tt10366046","tvEpisode","One Million Miles","One Million Miles","0","2020",NA,"43","Adventure,Family,Game-Show",7.6,104,"nm0887536","nm1039864,nm0887536","nm0887536 - nm1039864,nm0887536"
"tt10366896","movie","All people disappeared forever","All people disappeared forever","0","2019",NA,"61","Sci-Fi,Thriller",8.4,445,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt10368180","short","Zelda animated TV series review","Zelda animated TV series review","0","2017",NA,"13","Comedy,Short",6.7,7,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt10369874","tvEpisode","The WiiWare Chronicles","The WiiWare Chronicles","0","2019",NA,NA,"Comedy,History",8.9,11,"nm10022395","nm10022395","nm10022395 - nm10022395"
"tt10374592","short","Thickets","Thickets","0","2019",NA,"4","Horror,Short,Thriller",8.1,30,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt10375220","tvEpisode","Episode #35.183","Episode #35.183","0","2019",NA,NA,"Game-Show",8.6,8,"nm1227859","nm0341311","nm1227859 - nm0341311"
"tt10380486","tvEpisode","Episode #35.184","Episode #35.184","0","2019",NA,NA,"Game-Show",9,9,"nm1227859","nm0341311","nm1227859 - nm0341311"
"tt10380490","tvEpisode","Episode #35.185","Episode #35.185","0","2019",NA,NA,"Game-Show",8.4,8,"nm1227859","nm0341311","nm1227859 - nm0341311"
"tt10383474","tvEpisode","Mary Poppins Returns","Mary Poppins Returns","0","2019",NA,"46","Comedy,Fantasy",6.9,56,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt10383476","tvEpisode","Alien³","Alien³","0","2019",NA,"35","Comedy,Fantasy",7.1,52,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt10383478","tvEpisode","Movie 43","Movie 43","0","2019",NA,"27","Comedy,Fantasy",7,56,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt10383480","tvEpisode","Barney's Great Adventure","Barney's Great Adventure","0","2019",NA,"29","Comedy,Fantasy",7.3,56,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt10383482","tvEpisode","Percy Jackson and the Lightning Thief","Percy Jackson and the Lightning Thief","0","2019",NA,"36","Comedy,Fantasy",7.1,46,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt10395104","tvEpisode","Mario Kart: Super Circuit - Oh Yeah, That One","Mario Kart: Super Circuit - Oh Yeah, That One","0","2019",NA,NA,"Comedy,History",8.9,15,"nm10022395","nm10022395","nm10022395 - nm10022395"
"tt1039686","tvEpisode","A Code for Star and Tobacco: Part 1","A Code for Star and Tobacco: Part 1","0","2004",NA,NA,"Animation,Comedy,Crime",6.8,34,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1039687","tvEpisode","A Code for Star and Tobacco: Part 2","A Code for Star and Tobacco: Part 2","0","2004",NA,NA,"Animation,Comedy,Crime",7,35,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1039688","tvEpisode","A Course Without Protest: Part 1","A Course Without Protest: Part 1","0","2004",NA,NA,"Animation,Comedy,Crime",6.7,32,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1039689","tvEpisode","A Course Without Protest: Part 2","A Course Without Protest: Part 2","0","2004",NA,NA,"Animation,Comedy,Crime",6.8,33,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1039690","tvEpisode","Poisonous Spider Trap","Poisonous Spider Trap","0","2004",NA,NA,"Animation,Comedy,Crime",6.6,33,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1039691","tvEpisode","Running Away in a Game","Running Away in a Game","0","2004",NA,NA,"Animation,Comedy,Crime",6.8,31,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1039692","tvEpisode","The Candy House the Witch Lives In","The Candy House the Witch Lives In","0","2004",NA,NA,"Animation,Comedy,Crime",6.7,30,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1039693","tvEpisode","The Lucky Man's Suspense","The Lucky Man's Suspense","0","2004",NA,NA,"Animation,Comedy,Crime",7.3,37,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1039694","tvEpisode","The Tragedy of the Pier in Plain Sight: Part 1","The Tragedy of the Pier in Plain Sight: Part 1","0","2004",NA,NA,"Animation,Comedy,Crime",6.8,36,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1039695","tvEpisode","The Tragedy of the Pier in Plain Sight: Part 2","The Tragedy of the Pier in Plain Sight: Part 2","0","2004",NA,NA,"Animation,Comedy,Crime",6.9,36,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1039696","tvEpisode","Time Limit Is 15 Hundred Hours!","Time Limit Is 15 Hundred Hours!","0","2004",NA,NA,"Animation,Comedy,Crime",6.9,32,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt10399134","tvEpisode","Godzilla (NES)","Godzilla (NES)","0","2019",NA,"20","Comedy,Talk-Show",7.8,11,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt10403428","short","Tashkent tram-shark attack","Tashkent tram-shark attack","0","2019",NA,"12","Action,Comedy,Horror",7.9,145,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt10404304","tvEpisode","Episode #35.187","Episode #35.187","0","2019",NA,NA,"Game-Show",8.4,8,"nm1227859","nm0341311","nm1227859 - nm0341311"
"tt1040722","tvEpisode","Case of the Long Sleeved Kimono at the Hidden Hot Spring on a Snowy Night: Part 1","Case of the Long Sleeved Kimono at the Hidden Hot Spring on a Snowy Night: Part 1","0","2004",NA,NA,"Animation,Comedy,Crime",6.9,33,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1040723","tvEpisode","Case of the Long Sleeved Kimono at the Hidden Hot Spring on a Snowy Night: Part 2","Case of the Long Sleeved Kimono at the Hidden Hot Spring on a Snowy Night: Part 2","0","2004",NA,NA,"Animation,Comedy,Crime",6.9,33,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1040724","tvEpisode","Dissonance of the Stradivarius Violin, Part 1: Overture","Dissonance of the Stradivarius Violin, Part 1: Overture","0","2005",NA,NA,"Animation,Comedy,Crime",7.1,37,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1040725","tvEpisode","Dissonance of the Stradivarius Violin, Part 2: Interlude","Dissonance of the Stradivarius Violin, Part 2: Interlude","0","2005",NA,NA,"Animation,Comedy,Crime",7.1,35,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1040726","tvEpisode","Dissonance of the Stradivarius Violin, Part 3: Last Tune","Dissonance of the Stradivarius Violin, Part 3: Last Tune","0","2005",NA,NA,"Animation,Comedy,Crime",7.1,36,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1040727","tvEpisode","Miracle at Koshien Ball Park! The Defiants Face the Dark Demon","Miracle at Koshien Ball Park! The Defiants Face the Dark Demon","0","2004",NA,NA,"Animation,Comedy,Crime",7.6,38,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1040728","tvEpisode","Momotarou Mystery Solving Tour: Part 1","Momotarou Mystery Solving Tour: Part 1","0","2004",NA,NA,"Animation,Comedy,Crime",6.4,29,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1040729","tvEpisode","Momotarou Mystery Solving Tour: Part 2","Momotarou Mystery Solving Tour: Part 2","0","2004",NA,NA,"Animation,Comedy,Crime",6.5,29,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1040730","tvEpisode","The Target Is Mouri Kogoro","The Target Is Mouri Kogoro","0","2005",NA,NA,"Animation,Comedy,Crime",6.5,35,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1040731","tvEpisode","Which One's Reasoning Show: Part 1","Which One's Reasoning Show: Part 1","0","2004",NA,NA,"Animation,Comedy,Crime",7.2,36,"nm0766244","nm1108327","nm0766244 - nm1108327"
"tt1040732","tvEpisode","Which One's Reasoning Show: Part 2","Which One's Reasoning Show: Part 2","0","2004",NA,NA,"Animation,Comedy,Crime",7,36,"nm0766244","nm1108327","nm0766244 - nm1108327"
